record_id,event_date,depot_id,depot_name,region,product_code,pressure_psi,flow_rate_lpm,temperature_c,incident_flag,maintenance_required,event_timestamp_utc,Shift
2557,2026-06-28,1,Main Depot,West,A,132.62429271859216,768.2038154354074,73.99325494097235,False,False,2026-06-28 16:30:00,Night
2558,2026-06-28,1,Main Depot,South,A,134.61661845862986,688.1088229216391,80.3518393630591,False,False,2026-06-28 16:32:00,Afternoon
2559,2026-06-28,1,Main Depot,East,A,188.38532606469045,902.8010086985104,81.75984652316242,False,False,2026-06-28 16:34:00,Night
2560,2026-06-28,1,Main Depot,Central,A,141.56765254711632,1154.0949533168427,65.4622478607725,False,False,2026-06-28 16:36:00,Afternoon
2561,2026-06-28,1,Main Depot,East,A,266.1871355908351,785.1336746339866,70.16238762500689,False,False,2026-06-28 16:38:00,Night
2562,2026-06-28,1,Main Depot,East,A,195.24542980211788,1215.6353739708754,61.75017991680858,False,False,2026-06-28 16:40:00,Night
2563,2026-06-28,1,Main Depot,South,A,211.06415690473145,708.3210141773817,61.73963057141052,False,False,2026-06-28 16:42:00,Afternoon
2564,2026-06-28,1,Main Depot,East,A,268.496974316494,952.3743447828566,46.537156745784586,False,False,2026-06-28 16:44:00,Night
2565,2026-06-28,1,Main Depot,North,A,204.84211610213575,1161.8989920848326,62.35285841939222,False,False,2026-06-28 16:46:00,Morning
2566,2026-06-28,1,Main Depot,West,A,176.57458335317096,708.2475221501102,71.93959246052734,False,False,2026-06-28 16:48:00,Night
2567,2026-06-28,1,Main Depot,North,A,247.5448169305331,1078.273767995982,61.87928664426285,False,False,2026-06-28 16:50:00,Night
2568,2026-06-28,1,Main Depot,Central,A,190.8560315960337,1239.1620099335246,79.89638707507825,False,False,2026-06-28 16:52:00,Morning
2569,2026-06-28,1,Main Depot,West,A,170.95510809636886,1076.4391170313652,58.30251809628073,False,False,2026-06-28 16:54:00,Afternoon
2570,2026-06-28,1,Main Depot,East,A,235.71671337688556,1009.171139462014,50.30728186243398,False,False,2026-06-28 16:56:00,Morning
2571,2026-06-28,1,Main Depot,Central,A,248.2569082580869,1270.6396425622725,77.46234762916237,False,False,2026-06-28 16:58:00,Night
2572,2026-06-28,1,Main Depot,West,A,246.67458681348344,1388.3362800009731,71.95791673314368,False,False,2026-06-28 17:00:00,Afternoon
2573,2026-06-28,1,Main Depot,East,A,276.4279062605932,745.0503618841398,54.67277929282327,False,False,2026-06-28 17:02:00,Night
2574,2026-06-28,1,Main Depot,North,A,245.86671181999404,1153.0770730620295,66.45805024168932,False,False,2026-06-28 17:04:00,Night
2575,2026-06-28,1,Main Depot,West,A,243.1893497517898,664.5260434716294,61.0740935437517,False,False,2026-06-28 17:06:00,Morning
2576,2026-06-28,1,Main Depot,East,A,257.19764059779527,634.2728191791578,82.5543910574263,False,False,2026-06-28 17:08:00,Morning
2577,2026-06-28,1,Main Depot,North,A,120.02963124727086,824.655176184808,69.29328363682515,False,False,2026-06-28 17:10:00,Afternoon
2578,2026-06-28,1,Main Depot,Central,A,177.9890257900433,1376.735830821504,51.33557044747966,False,False,2026-06-28 17:12:00,Afternoon
2579,2026-06-28,1,Main Depot,Central,A,238.01649536550752,1041.7565210951502,65.08593810547941,False,False,2026-06-28 17:14:00,Afternoon
2580,2026-06-28,1,Main Depot,Central,A,215.9550417776444,814.617075164329,79.50227330095403,False,False,2026-06-28 17:16:00,Night
2581,2026-06-28,1,Main Depot,South,A,168.59729425416725,1336.1467224106689,78.69808304394624,False,False,2026-06-28 17:20:00,Morning
2582,2026-06-28,1,Main Depot,West,A,173.88681777313707,889.8932654971525,55.01597255462561,False,False,2026-06-28 17:22:00,Morning
2583,2026-06-28,1,Main Depot,West,A,210.85249778757057,845.3578163095985,80.53405508190167,False,False,2026-06-28 17:24:00,Afternoon
2584,2026-06-28,1,Main Depot,South,A,253.05572743057223,1286.3707455992042,75.22445327296688,False,False,2026-06-28 17:26:00,Morning
2585,2026-06-28,1,Main Depot,East,A,269.1986847644288,1083.5222653686965,0.0,False,False,2026-06-28 17:28:00,Morning
2586,2026-06-28,1,Main Depot,East,A,240.01478605658224,734.9088893133018,58.86164279054098,False,False,2026-06-28 17:30:00,Morning
2587,2026-06-28,1,Main Depot,Central,A,254.8720624282896,937.2084252153376,80.50632255042112,False,False,2026-06-28 17:32:00,Afternoon
2588,2026-06-28,1,Main Depot,North,A,195.21535335224257,1342.5848544845662,70.51917509572866,False,False,2026-06-28 17:34:00,Morning
2589,2026-06-28,1,Main Depot,East,A,182.364051139566,1320.9628596514835,79.0735790745121,False,False,2026-06-28 17:36:00,Afternoon
2590,2026-06-28,1,Main Depot,North,A,182.83336514307476,656.0878341794487,59.43885823945087,False,False,2026-06-28 17:38:00,Morning
2591,2026-06-28,1,Main Depot,West,A,218.56616453439312,814.8905542020977,50.82608364257426,False,False,2026-06-28 17:40:00,Morning
2592,2026-06-28,1,Main Depot,West,A,212.7190692464418,1027.0493714066758,63.2105738950073,False,False,2026-06-28 17:44:00,Afternoon
2593,2026-06-28,1,Main Depot,South,A,226.42125762939608,1199.9866536242548,66.3362950058197,False,False,2026-06-28 17:46:00,Afternoon
2594,2026-06-28,1,Main Depot,South,A,190.22539843299825,836.4345689247741,65.4323686284615,False,False,2026-06-28 17:48:00,Morning
2595,2026-06-28,1,Main Depot,Central,A,272.50674828338674,1206.3968619082575,66.84218369746257,False,False,2026-06-28 17:50:00,Night
2596,2026-06-28,1,Main Depot,East,A,217.31412358073203,1134.9724584553346,78.6682306089179,False,False,2026-06-28 17:52:00,Afternoon
2597,2026-06-28,1,Main Depot,Central,A,155.19991555786004,1182.5777675260133,51.8040498475268,False,False,2026-06-28 17:54:00,Afternoon
2598,2026-06-28,1,Main Depot,West,A,196.6746011893626,1358.5949706421225,57.64205180675484,False,False,2026-06-28 17:56:00,Morning
2599,2026-06-28,1,Main Depot,Central,A,228.06470994164704,939.689488629362,80.54433961741806,False,False,2026-06-28 17:58:00,Night
2600,2026-06-28,1,Main Depot,North,A,171.78065993287663,874.0544196891833,67.41832818233321,False,False,2026-06-28 18:00:00,Morning
2601,2026-06-28,1,Main Depot,West,A,132.74265700624372,1147.0777665053502,68.3355948147829,False,False,2026-06-28 18:02:00,Afternoon
2602,2026-06-28,1,Main Depot,South,A,213.3497015537416,1246.0457131822322,64.1225017845581,False,False,2026-06-28 18:04:00,Afternoon
2603,2026-06-28,1,Main Depot,East,A,271.6592269791488,753.1562333674174,66.95898539944557,False,False,2026-06-28 18:06:00,Morning
2604,2026-06-28,1,Main Depot,West,A,197.6115176901078,1277.439680651809,52.92318922240405,False,False,2026-06-28 18:08:00,Morning
2605,2026-06-28,1,Main Depot,West,A,264.97745290352606,646.2819927992731,66.87467597672513,False,False,2026-06-28 18:10:00,Night
2606,2026-06-28,1,Main Depot,North,A,253.60377413947103,605.1150016608157,84.88692511644467,False,False,2026-06-28 18:12:00,Night
2607,2026-06-28,1,Main Depot,East,A,143.58604538143734,726.7417195249435,67.64190291696737,False,False,2026-06-28 18:14:00,Afternoon
2608,2026-06-28,1,Main Depot,South,A,233.30718749369132,1382.933749578586,46.776098624241214,False,False,2026-06-28 18:16:00,Night
2609,2026-06-28,1,Main Depot,West,A,189.6744840115165,1018.8523020942212,76.85742577402638,False,False,2026-06-28 18:18:00,Night
2610,2026-06-28,1,Main Depot,West,A,160.0394120420699,637.2539292112875,60.85901714893551,False,False,2026-06-28 18:20:00,Afternoon
2611,2026-06-28,1,Main Depot,North,A,229.91013690667248,1397.7405472397704,51.14704594006248,False,False,2026-06-28 18:22:00,Afternoon
2612,2026-06-28,1,Main Depot,Central,A,238.82571498502745,1195.929003861618,79.50079224906764,False,False,2026-06-28 18:24:00,Afternoon
2613,2026-06-28,1,Main Depot,South,A,148.7834109975742,1270.4040607609732,52.9189302213987,False,False,2026-06-28 18:26:00,Afternoon
2614,2026-06-28,1,Main Depot,East,A,266.3111491289933,770.3524211840668,81.83069559434134,False,False,2026-06-28 18:28:00,Morning
2615,2026-06-28,1,Main Depot,West,A,240.18355903223056,684.3595473890862,62.67185961770422,False,False,2026-06-28 18:30:00,Afternoon
2616,2026-06-28,1,Main Depot,West,A,269.340079862715,1012.0679541741076,74.711633389988,False,False,2026-06-28 18:32:00,Afternoon
2617,2026-06-28,1,Main Depot,South,A,170.73171500219055,1217.740547425794,66.87983401354082,False,False,2026-06-28 18:34:00,Unknown
2618,2026-06-28,1,Main Depot,Central,A,270.2936025188779,1110.224521854798,55.26507215660912,False,False,2026-06-28 18:36:00,Night
2619,2026-06-28,1,Main Depot,West,A,178.96282525414094,1104.847465214537,71.84360697983675,False,False,2026-06-28 18:38:00,Afternoon
2620,2026-06-28,1,Main Depot,South,A,128.63516182838268,1205.676866950656,83.31650203560591,False,False,2026-06-28 18:40:00,Morning
2621,2026-06-28,1,Main Depot,North,A,242.0751021934437,781.6166604428096,75.7854786716565,False,False,2026-06-28 18:42:00,Morning
2622,2026-06-28,1,Main Depot,Central,A,232.56130305413453,1129.2154254487914,69.16071986300713,False,False,2026-06-28 18:44:00,Afternoon
2623,2026-06-28,1,Main Depot,East,A,215.6657587621332,913.688535308286,84.62512433063426,False,False,2026-06-28 18:46:00,Morning
2624,2026-06-28,1,Main Depot,West,A,198.38299910146785,655.8027882562714,55.61306669370739,False,False,2026-06-28 18:48:00,Night
2625,2026-06-28,1,Main Depot,South,A,125.14644325162102,761.7140849947083,47.493659516377896,False,False,2026-06-28 18:50:00,Afternoon
2626,2026-06-28,1,Main Depot,North,A,219.9355602432247,1235.202991363914,46.28523464463724,False,False,2026-06-28 18:52:00,Morning
2627,2026-06-28,1,Main Depot,East,A,186.69353843564696,1316.7445584643656,73.42751518235193,False,False,2026-06-28 18:54:00,Morning
2628,2026-06-28,1,Main Depot,South,A,209.6335044385512,826.2574492227016,78.20929458936683,False,False,2026-06-28 18:56:00,Afternoon
2629,2026-06-28,1,Main Depot,South,A,188.6914147148218,752.2887504045457,70.40402149938106,False,False,2026-06-28 18:58:00,Morning
2630,2026-06-28,1,Main Depot,East,A,274.56898124243185,621.3796033961398,81.20106389772793,False,False,2026-06-28 19:00:00,Afternoon
2631,2026-06-28,1,Main Depot,North,A,216.65742418413555,1358.1579108694496,72.91904189359681,False,False,2026-06-28 19:02:00,Morning
2632,2026-06-28,1,Main Depot,North,A,239.87781289639477,1147.083940028166,59.83818585636082,False,False,2026-06-28 19:04:00,Night
2633,2026-06-28,1,Main Depot,Central,A,269.8155115953733,1365.624084034528,52.25033166519526,False,False,2026-06-28 19:06:00,Morning
2634,2026-06-28,1,Main Depot,West,A,214.65589166667837,1291.079346376444,81.98589914236625,False,False,2026-06-28 19:08:00,Morning
2635,2026-06-28,1,Main Depot,East,A,121.93000285158412,872.3732741523261,49.14388599989918,False,False,2026-06-28 19:10:00,Afternoon
2636,2026-06-28,1,Main Depot,East,A,125.48666852968678,690.1464366044054,66.71953614985622,False,False,2026-06-28 19:12:00,Morning
2637,2026-06-28,1,Main Depot,East,A,232.37414945629789,999.2454358881104,57.56031701094047,False,False,2026-06-28 19:14:00,Afternoon
2638,2026-06-28,1,Main Depot,North,A,164.65362178420537,621.4510382541368,55.8566003007869,False,False,2026-06-28 19:16:00,Night
2639,2026-06-28,1,Main Depot,West,A,212.7007563756718,719.9333025147597,70.83339407667586,False,False,2026-06-28 19:18:00,Afternoon
2640,2026-06-28,1,Main Depot,Central,A,152.36434897450704,786.7461032120668,54.24947749564145,False,False,2026-06-28 19:20:00,Afternoon
2641,2026-06-28,1,Main Depot,South,A,163.23982000987428,1132.5172769155802,81.65460426969582,False,False,2026-06-28 19:22:00,Morning
2642,2026-06-28,1,Main Depot,South,A,200.74256895169205,1007.9019791632768,61.24175636396497,False,False,2026-06-28 19:24:00,Night
2643,2026-06-28,1,Main Depot,East,A,276.09111413697315,841.9356448902382,72.09501386918716,False,False,2026-06-28 19:26:00,Afternoon
2644,2026-06-28,1,Main Depot,West,A,218.60327827347064,1051.814719353072,74.11022869314338,False,False,2026-06-28 19:28:00,Morning
2645,2026-06-28,1,Main Depot,North,A,269.78369672208373,700.1621191106939,72.31766778501321,False,False,2026-06-28 19:30:00,Morning
2646,2026-06-28,1,Main Depot,West,A,273.5007767019116,1204.56650145489,81.13600963572094,False,False,2026-06-28 19:32:00,Afternoon
2647,2026-06-28,1,Main Depot,West,A,153.29759942728117,1169.6281110026275,54.24523454423992,False,False,2026-06-28 19:34:00,Morning
2648,2026-06-28,1,Main Depot,North,A,169.79097639503112,773.2021405444235,48.44218178744405,False,False,2026-06-28 19:36:00,Afternoon
2649,2026-06-28,1,Main Depot,East,A,243.19876499499264,1085.1132446210454,47.21862789060197,False,False,2026-06-28 19:38:00,Afternoon
2650,2026-06-28,1,Main Depot,West,A,258.682240366615,1002.6420834377903,80.11376601900099,False,False,2026-06-28 19:40:00,Afternoon
2651,2026-06-28,1,Main Depot,South,A,203.07627907032443,648.6530494798398,83.93148199756729,False,False,2026-06-28 19:42:00,Night
2652,2026-06-28,1,Main Depot,North,A,278.91617076488785,822.5231334689075,57.101061648188505,False,False,2026-06-28 19:44:00,Afternoon
2653,2026-06-28,1,Main Depot,Central,A,121.85155180084324,1399.586163219082,72.74055694299877,False,False,2026-06-28 19:46:00,Morning
2654,2026-06-28,1,Main Depot,East,A,167.9348248936345,679.6285288886528,45.35651136686995,False,False,2026-06-28 19:48:00,Night
2655,2026-06-28,1,Main Depot,North,A,219.7058805991328,1005.1290456177286,52.54526040463952,False,False,2026-06-28 19:50:00,Morning
2656,2026-06-28,1,Main Depot,Central,A,195.08638574999725,1279.4670036916618,72.57097529846457,False,False,2026-06-28 19:52:00,Night
2657,2026-06-28,1,Main Depot,Central,A,138.65647462860812,840.5214984041311,47.63548557260931,False,False,2026-06-28 19:54:00,Night
2658,2026-06-28,1,Main Depot,West,A,178.84593367689018,808.5669111950004,63.74040199679298,False,False,2026-06-28 19:56:00,Night
2659,2026-06-28,1,Main Depot,West,A,124.07154292720624,1312.634441352259,71.50333057495796,False,False,2026-06-28 19:58:00,Night
2660,2026-06-28,1,Main Depot,West,A,222.8393673720447,843.8639575852585,75.6383268522207,False,False,2026-06-28 20:00:00,Morning
2661,2026-06-28,1,Main Depot,North,A,262.83880687941684,1121.1946490022335,63.15263654897482,False,False,2026-06-28 20:02:00,Afternoon
2662,2026-06-28,1,Main Depot,North,A,261.5798598053534,1192.250387464786,70.21136157985373,False,False,2026-06-28 20:04:00,Morning
2663,2026-06-28,1,Main Depot,South,A,231.92711580248744,1230.894199445684,66.58302518248246,False,False,2026-06-28 20:06:00,Afternoon
2664,2026-06-28,1,Main Depot,West,A,194.5232312796684,1395.8077098455972,47.092230883332846,False,False,2026-06-28 20:08:00,Morning
2665,2026-06-28,1,Main Depot,Central,A,201.92505899063835,1242.5536557679202,74.71218749039386,False,False,2026-06-28 20:10:00,Night
2666,2026-06-28,1,Main Depot,South,A,141.90701183930605,1125.6097255100276,51.894476635415,False,False,2026-06-28 20:12:00,Night
2667,2026-06-28,1,Main Depot,East,A,174.5627348990725,1316.3708462071788,46.272221249353656,False,False,2026-06-28 20:14:00,Afternoon
2668,2026-06-28,1,Main Depot,North,A,150.0364920797238,1324.595708511158,63.046716651534894,False,False,2026-06-28 20:16:00,Afternoon
2669,2026-06-28,1,Main Depot,East,A,251.39203253599277,1378.533166127692,79.62550349126042,False,False,2026-06-28 20:18:00,Morning
2670,2026-06-28,1,Main Depot,East,A,266.3606242140736,1221.172211581189,51.03317750644115,False,False,2026-06-28 20:20:00,Afternoon
2671,2026-06-28,1,Main Depot,East,A,205.90772182721872,755.9418644785047,45.514301364679,False,False,2026-06-28 20:22:00,Morning
2672,2026-06-28,1,Main Depot,East,A,236.44224648207103,1167.8448711231922,49.39916943061669,False,False,2026-06-28 20:24:00,Afternoon
2673,2026-06-28,1,Main Depot,South,A,139.4343633451404,660.1027533150548,59.54636457326427,False,False,2026-06-28 20:26:00,Afternoon
2674,2026-06-28,1,Main Depot,West,A,217.36554292435807,854.3703423323147,68.20687479965216,False,False,2026-06-28 20:28:00,Afternoon
2675,2026-06-28,1,Main Depot,Central,A,232.44656342045536,692.6460082524668,52.7204853594357,False,False,2026-06-28 20:30:00,Night
2676,2026-06-28,1,Main Depot,East,A,192.4429007218241,1359.9540855100322,77.07856020090281,False,False,2026-06-28 20:32:00,Night
2677,2026-06-28,1,Main Depot,East,A,158.92369351531178,871.0032897794896,75.13188482196327,False,False,2026-06-28 20:34:00,Morning
2678,2026-06-28,1,Main Depot,East,A,260.3799232866226,1170.5725171545998,72.83454466394797,False,False,2026-06-28 20:36:00,Afternoon
2679,2026-06-28,1,Main Depot,West,A,238.8653951925956,1057.054748628902,64.49879233262176,False,False,2026-06-28 20:38:00,Morning
2680,2026-06-28,1,Main Depot,North,A,263.9771650958712,686.0091304457095,59.60867820535941,False,False,2026-06-28 20:40:00,Afternoon
2681,2026-06-28,1,Main Depot,North,A,250.9444235996517,1049.075558304702,60.02346483859243,False,False,2026-06-28 20:42:00,Night
2682,2026-06-28,1,Main Depot,South,A,278.45990873261803,1128.8188347398982,65.12282139822933,False,False,2026-06-28 20:44:00,Night
2683,2026-06-28,1,Main Depot,North,A,150.74763731431182,1305.2138058509036,48.09258747530618,False,False,2026-06-28 20:46:00,Afternoon
2684,2026-06-28,1,Main Depot,East,A,133.87964284863585,656.0685139353145,72.29221851468245,False,False,2026-06-28 20:48:00,Afternoon
2685,2026-06-28,1,Main Depot,East,A,173.92044661396136,836.5071880774724,59.06030176037208,False,False,2026-06-28 20:50:00,Night
2686,2026-06-28,1,Main Depot,East,A,140.64066800372143,1153.87275513009,53.99035111754755,False,False,2026-06-28 20:52:00,Night
2687,2026-06-28,1,Main Depot,South,A,203.7008180649959,627.4653086974495,56.13308281994556,False,False,2026-06-28 20:54:00,Morning
2688,2026-06-28,1,Main Depot,East,A,221.2846248652388,762.8427649419767,52.21177141144872,False,False,2026-06-28 20:56:00,Night
2689,2026-06-28,1,Main Depot,North,A,212.52617842774455,774.9363171237345,81.06272342111154,False,False,2026-06-28 20:58:00,Afternoon
2690,2026-06-28,1,Main Depot,West,A,161.47842166244322,1135.4611302188591,51.76150065450204,False,False,2026-06-28 21:00:00,Morning
2691,2026-06-28,1,Main Depot,West,A,265.4118449550075,828.768543580358,80.31704475579451,False,False,2026-06-28 21:02:00,Afternoon
2692,2026-06-28,1,Main Depot,Central,A,123.38757819766056,1079.676529808126,67.88973583873805,False,False,2026-06-28 21:04:00,Morning
2693,2026-06-28,1,Main Depot,North,A,175.6821366021589,1372.2787573410458,79.6980382155544,False,False,2026-06-28 21:06:00,Afternoon
2694,2026-06-28,1,Main Depot,East,A,235.03879606368972,1234.5943856009872,63.962568676220485,False,False,2026-06-28 21:08:00,Night
2695,2026-06-28,1,Main Depot,West,A,242.7086282158655,866.3222437156048,82.10534877924295,False,False,2026-06-28 21:10:00,Afternoon
2696,2026-06-28,1,Main Depot,North,A,186.5789671090976,977.9199750714914,53.45962974433401,False,False,2026-06-28 21:12:00,Morning
2697,2026-06-28,1,Main Depot,West,A,122.70557012101874,760.5391216808023,67.18767011389099,False,False,2026-06-28 21:14:00,Afternoon
2698,2026-06-28,1,Main Depot,East,A,218.886988659798,612.5760082427598,50.03354762054676,False,False,2026-06-28 21:16:00,Morning
2699,2026-06-28,1,Main Depot,West,A,130.0951489893145,831.7723184998866,62.888811408094575,False,False,2026-06-28 21:18:00,Afternoon
2700,2026-06-28,1,Main Depot,Central,A,137.2569241845623,895.5268889639506,67.79614786587369,False,False,2026-06-28 21:20:00,Night
2701,2026-06-28,1,Main Depot,Central,A,224.0401151433904,1051.4937383347803,69.22700888692688,False,False,2026-06-28 21:22:00,Night
2702,2026-06-28,1,Main Depot,West,A,169.99813218285678,1355.2533194109835,59.621151876291165,False,False,2026-06-28 21:24:00,Afternoon
2703,2026-06-28,1,Main Depot,North,A,175.68482443332044,1358.2816584574668,48.05342568665812,False,False,2026-06-28 21:26:00,Afternoon
2704,2026-06-28,1,Main Depot,North,A,197.88913231731897,656.078639087431,71.2130428553061,False,False,2026-06-28 21:28:00,Afternoon
2705,2026-06-28,1,Main Depot,North,A,276.5725431774998,1091.7165436249363,64.53727441813112,False,False,2026-06-28 21:30:00,Morning
2706,2026-06-28,1,Main Depot,North,A,186.601759897612,1118.4648598525628,82.43503877624399,False,False,2026-06-28 21:34:00,Afternoon
2707,2026-06-28,1,Main Depot,East,A,162.47987475492516,694.1624498201172,83.22674648733772,False,False,2026-06-28 21:36:00,Morning
2708,2026-06-28,1,Main Depot,Central,A,168.41474442625852,1357.1222600176802,79.26425119325475,False,False,2026-06-28 21:38:00,Night
2709,2026-06-28,1,Main Depot,East,A,163.00500770585666,1291.4709460311756,78.7547320207039,False,False,2026-06-28 21:40:00,Afternoon
2710,2026-06-28,1,Main Depot,North,A,205.1593291426849,617.8630644427067,48.94685103472224,False,False,2026-06-28 21:42:00,Afternoon
2711,2026-06-28,1,Main Depot,East,A,217.09756924814852,1225.705379566285,84.73680438330271,False,False,2026-06-28 21:44:00,Night
2712,2026-06-28,1,Main Depot,North,A,198.20470211674655,1108.7176937364889,61.01522719454927,False,False,2026-06-28 21:46:00,Night
2713,2026-06-28,1,Main Depot,West,A,185.2790979597044,996.2953525075034,51.52484463468454,False,False,2026-06-28 21:48:00,Morning
2714,2026-06-28,1,Main Depot,East,A,153.80560601119004,1082.1075894019907,77.48406912868884,False,False,2026-06-28 21:50:00,Afternoon
2715,2026-06-28,1,Main Depot,West,A,197.20089462113813,1142.60004837051,54.02923073852232,False,False,2026-06-28 21:52:00,Afternoon
2716,2026-06-28,1,Main Depot,West,A,174.5764342083933,1307.5659804484103,66.04701282678366,False,False,2026-06-28 21:54:00,Morning
2717,2026-06-28,1,Main Depot,South,A,206.65527404773485,1213.8861288341964,50.12064260813745,False,False,2026-06-28 21:56:00,Night
2718,2026-06-28,1,Main Depot,North,A,228.03030648185984,1060.3022554639924,63.98582893103554,False,False,2026-06-28 21:58:00,Morning
2719,2026-06-28,1,Main Depot,Central,A,221.3299479098577,1259.692528596007,67.3256597361177,False,False,2026-06-28 22:00:00,Night
2720,2026-06-28,1,Main Depot,North,A,193.99843366489492,1389.5383652028802,62.83695839805371,False,False,2026-06-28 22:02:00,Morning
2721,2026-06-28,1,Main Depot,Central,A,208.9683878847937,840.1456167146357,47.77947299010612,False,False,2026-06-28 22:04:00,Night
2722,2026-06-28,1,Main Depot,North,A,165.57698095372157,694.7365552146146,64.39756122331053,False,False,2026-06-28 22:06:00,Unknown
2723,2026-06-28,1,Main Depot,West,A,123.87844144358236,1185.1586085669596,63.75771373763264,False,False,2026-06-28 22:08:00,Night
2724,2026-06-28,1,Main Depot,East,A,220.00311266689664,1382.8770671303864,55.46481109162696,False,False,2026-06-28 22:10:00,Night
2725,2026-06-28,1,Main Depot,East,A,160.41096946202993,693.3647369619741,81.86406398629745,False,False,2026-06-28 22:12:00,Night
2726,2026-06-28,1,Main Depot,South,A,227.03259361092395,945.3658064065936,61.71169330793025,False,False,2026-06-28 22:14:00,Night
2727,2026-06-28,1,Main Depot,Central,A,239.5213599355135,649.8141137485778,79.5646318478554,False,False,2026-06-28 22:16:00,Night
2728,2026-06-28,1,Main Depot,Central,A,266.54843937660496,1221.2255542166315,49.38655318533768,False,False,2026-06-28 22:18:00,Afternoon
2729,2026-06-28,1,Main Depot,Central,A,273.2996472767381,1358.9669725736896,57.75509136824726,False,False,2026-06-28 22:20:00,Night
2730,2026-06-28,1,Main Depot,West,A,121.68416740955224,999.1953235616,52.0532341507216,False,False,2026-06-28 22:22:00,Afternoon
2731,2026-06-28,1,Main Depot,Central,A,278.459873496742,927.6169178081514,61.3364315139277,False,False,2026-06-28 22:24:00,Night
2732,2026-06-28,1,Main Depot,East,A,229.28293095906577,1326.1752186004169,49.465467486835145,False,False,2026-06-28 22:26:00,Afternoon
2733,2026-06-28,1,Main Depot,West,A,222.9638656598703,706.7107114536933,62.64139223382482,False,False,2026-06-28 22:28:00,Afternoon
2734,2026-06-28,1,Main Depot,North,A,122.43409523125686,1313.2674491800203,59.154829737929454,False,False,2026-06-28 22:30:00,Morning
2735,2026-06-28,1,Main Depot,Central,A,257.797345901878,913.700802241094,53.93260189096021,False,False,2026-06-28 22:32:00,Night
2736,2026-06-28,1,Main Depot,North,A,253.97282462928652,1022.6336841026472,83.03645952591327,False,False,2026-06-28 22:36:00,Morning
2737,2026-06-28,1,Main Depot,Central,A,122.49000740139456,1092.783339528356,53.28453894198347,False,False,2026-06-28 22:38:00,Night
2738,2026-06-28,1,Main Depot,North,A,223.3542819998658,1353.6986510060033,73.47163359593802,False,False,2026-06-28 22:40:00,Morning
2739,2026-06-28,1,Main Depot,West,A,189.56824540317243,1360.9016258139022,74.69523557026972,False,False,2026-06-28 22:42:00,Night
2740,2026-06-28,1,Main Depot,East,A,152.12267664949363,1264.9186137309484,64.9248206570345,False,False,2026-06-28 22:44:00,Morning
2741,2026-06-28,1,Main Depot,North,A,137.20982268326946,753.2352616302395,80.90673384402268,False,False,2026-06-28 22:46:00,Night
2742,2026-06-28,1,Main Depot,South,A,190.42043144741223,866.8130595107675,83.6556026425936,False,False,2026-06-28 22:48:00,Night
2743,2026-06-28,1,Main Depot,North,A,139.72892885142795,990.2598802036356,59.48985808215397,False,False,2026-06-28 22:50:00,Night
2744,2026-06-28,1,Main Depot,Central,A,197.8314578705676,1324.3687514948138,71.0413319201275,False,False,2026-06-28 22:52:00,Afternoon
2745,2026-06-28,1,Main Depot,West,A,220.0347293844564,1016.6918590769696,71.48850471600448,False,False,2026-06-28 22:54:00,Morning
2746,2026-06-28,1,Main Depot,West,A,252.3814709771773,1381.9485317350384,61.14542105010018,False,False,2026-06-28 22:56:00,Afternoon
2747,2026-06-28,1,Main Depot,North,A,228.58390994925867,1387.072937335373,57.671642979784565,False,False,2026-06-28 22:58:00,Morning
2748,2026-06-28,1,Main Depot,East,A,130.43196267298407,1078.867407570386,82.34976792911255,False,False,2026-06-28 23:00:00,Morning
2749,2026-06-28,1,Main Depot,South,A,169.18920520765397,1301.996271638249,76.59926197250701,False,False,2026-06-28 23:02:00,Morning
2750,2026-06-28,1,Main Depot,West,A,166.07657726920007,1399.378169619119,49.57858263898176,False,False,2026-06-28 23:04:00,Afternoon
2751,2026-06-28,1,Main Depot,Central,A,266.4051877553735,1279.773214416976,49.79536286339548,False,False,2026-06-28 23:06:00,Morning
2752,2026-06-28,1,Main Depot,Central,A,258.8451271028422,1125.5288105490035,81.90171075411305,False,False,2026-06-28 23:08:00,Afternoon
2753,2026-06-28,1,Main Depot,East,A,179.2236669360667,1276.106820416396,48.25639060107698,False,False,2026-06-28 23:10:00,Night
2754,2026-06-28,1,Main Depot,West,A,131.384840941213,666.1240494318569,72.53685384972664,False,False,2026-06-28 23:12:00,Morning
2755,2026-06-28,1,Main Depot,North,A,263.0571708487573,1107.8570540238711,54.07032987777647,False,False,2026-06-28 23:14:00,Morning
2756,2026-06-28,1,Main Depot,Central,A,262.11039247427,773.217625788004,46.407413709664745,False,False,2026-06-28 23:16:00,Night
2757,2026-06-28,1,Main Depot,East,A,256.759381124916,692.8509205205393,47.385501843203606,False,False,2026-06-28 23:18:00,Night
2758,2026-06-28,1,Main Depot,West,A,255.21306203768023,1314.2970018624817,59.94088414718249,False,False,2026-06-28 23:20:00,Morning
2759,2026-06-28,1,Main Depot,West,A,196.84064017378475,1111.715955006443,48.10353806757459,False,False,2026-06-28 23:22:00,Night
2760,2026-06-28,1,Main Depot,West,A,196.39808807398845,909.4258381921188,70.89018045496303,False,False,2026-06-28 23:26:00,Afternoon
2761,2026-06-28,1,Main Depot,West,A,199.1356433071144,1378.6212362827134,59.93874287932196,False,False,2026-06-28 23:28:00,Morning
